customer_id,usage_month,active_days,logins,features_used,support_tickets,engagement_score
60,2024-07-01,17,65,11,3,125.5
60,2024-08-01,30,161,16,2,246.7
60,2024-09-01,30,125,6,4,165.5
60,2024-10-01,19,69,6,5,101.3
60,2024-11-01,27,70,9,5,133.0
60,2024-12-01,10,51,10,4,93.7
60,2025-01-01,15,80,15,5,146.0
60,2025-02-01,20,50,10,4,113.0
60,2025-03-01,8,41,12,2,98.7
60,2025-04-01,13,73,10,5,112.1
60,2025-05-01,18,47,9,6,95.9
60,2025-06-01,11,56,8,3,92.2
60,2025-07-01,19,92,16,3,173.4
60,2025-08-01,12,64,10,6,100.8
60,2025-09-01,11,32,12,4,92.4
60,2025-10-01,29,139,12,2,209.3
60,2025-11-01,10,26,17,4,111.2
60,2025-12-01,18,72,8,6,108.4
61,2025-07-01,7,26,13,5,82.2
61,2025-08-01,10,49,26,4,172.3
61,2025-09-01,12,34,12,5,92.8
61,2025-10-01,11,35,16,5,111.5
61,2025-11-01,9,39,15,5,105.3
61,2025-12-01,3,10,16,3,84.0
62,2024-06-01,30,151,9,7,189.7
62,2024-07-01,25,103,4,0,142.1
62,2024-08-01,4,15,12,1,75.5
62,2024-09-01,6,30,11,1,85.0
62,2024-10-01,7,34,9,7,61.8
62,2024-11-01,30,214,10,3,250.8
62,2024-12-01,15,45,11,4,104.5
62,2025-01-01,6,23,11,1,80.1
62,2025-02-01,17,91,15,4,160.7
62,2025-03-01,4,17,8,9,32.9
62,2025-04-01,14,35,12,2,106.5
62,2025-05-01,27,79,11,5,149.3
62,2025-06-01,23,121,7,3,156.7
62,2025-07-01,7,29,6,2,58.3
62,2025-08-01,11,52,8,3,89.4
62,2025-09-01,10,40,11,3,94.0
62,2025-10-01,5,13,10,5,54.1
62,2025-11-01,20,92,5,3,120.4
62,2025-12-01,10,25,8,2,71.5
63,2024-11-01,15,64,10,2,118.8
63,2024-12-01,3,11,10,3,54.7
63,2025-01-01,13,38,7,3,78.6
63,2025-02-01,2,8,10,5,44.6
63,2025-03-01,16,57,4,4,79.9
63,2025-04-01,8,28,8,3,66.6
63,2025-05-01,20,53,6,2,101.1
63,2025-06-01,3,13,9,2,54.1
63,2025-07-01,30,122,10,4,183.4
63,2025-08-01,14,71,10,3,118.7
63,2025-09-01,30,136,8,4,183.2
63,2025-10-01,26,130,4,4,151.0
63,2025-11-01,30,128,6,5,164.6
63,2025-12-01,30,97,6,2,151.9
64,2025-12-01,24,127,14,4,194.9
65,2025-07-01,18,80,13,2,151.0
65,2025-08-01,8,32,10,6,70.4
65,2025-09-01,7,24,13,4,83.8
65,2025-10-01,7,19,10,3,68.3
65,2025-11-01,5,21,10,3,65.7
65,2025-12-01,6,32,6,4,52.4
66,2024-09-01,11,27,5,1,62.9
66,2024-10-01,9,47,4,3,61.9
66,2024-11-01,30,165,8,2,209.5
66,2024-12-01,30,122,9,4,178.4
66,2025-01-01,19,95,8,1,141.5
66,2025-02-01,6,34,9,3,71.8
66,2025-03-01,7,38,11,3,86.6
66,2025-04-01,21,70,3,2,100.0
66,2025-05-01,2,8,5,4,22.6
66,2025-06-01,12,66,6,1,97.2
66,2025-07-01,19,59,8,2,113.3
66,2025-08-01,19,95,12,3,155.5
66,2025-09-01,7,30,14,4,93.0
66,2025-10-01,17,64,9,1,120.8
66,2025-11-01,14,65,9,4,106.5
66,2025-12-01,7,38,11,1,92.6
67,2024-12-01,11,44,5,3,68.8
67,2025-01-01,30,225,7,0,252.5
67,2025-02-01,17,70,10,2,127.0
67,2025-03-01,10,44,7,1,82.8
67,2025-04-01,21,55,4,1,97.5
67,2025-05-01,17,83,9,1,134.1
67,2025-06-01,6,27,5,3,46.9
67,2025-07-01,16,67,2,0,88.9
67,2025-08-01,29,124,3,2,153.8
67,2025-09-01,11,43,1,3,48.1
67,2025-10-01,21,88,9,1,145.6
67,2025-11-01,9,41,9,2,85.7
67,2025-12-01,27,118,5,3,152.6
68,2024-08-01,11,56,4,2,75.2
68,2024-09-01,23,77,7,3,125.9
68,2024-10-01,23,71,8,1,132.7
68,2024-11-01,8,30,8,2,71.0
68,2024-12-01,18,60,11,2,127.0
68,2025-01-01,24,129,7,4,161.3
68,2025-02-01,11,34,10,0,95.8
68,2025-03-01,19,69,5,1,108.3
68,2025-04-01,10,51,14,1,122.7
68,2025-05-01,15,69,9,5,108.3
68,2025-06-01,18,87,15,1,168.9
68,2025-07-01,17,87,9,1,136.9
68,2025-08-01,5,25,10,0,77.5
68,2025-09-01,3,17,11,3,63.9
68,2025-10-01,11,30,9,3,79.0
68,2025-11-01,6,31,7,5,53.7
68,2025-12-01,15,42,4,2,73.4
69,2025-04-01,16,43,7,3,88.1
69,2025-05-01,6,24,9,2,67.8
69,2025-06-01,14,68,8,0,115.6
69,2025-07-01,5,22,7,3,51.4
69,2025-08-01,19,73,8,3,120.1
69,2025-09-01,9,26,7,4,59.2
69,2025-10-01,16,49,13,4,119.3
69,2025-11-01,5,17,11,2,70.9
69,2025-12-01,6,22,8,3,58.4
70,2024-04-01,30,98,9,2,167.6
70,2024-05-01,13,70,7,3,101.0
70,2024-06-01,24,84,11,4,149.8
70,2024-07-01,8,26,10,4,72.2
70,2024-08-01,24,83,13,2,165.1
70,2024-09-01,3,16,9,3,53.2
70,2024-10-01,6,17,8,3,54.9
70,2024-11-01,30,152,9,11,178.4
70,2024-12-01,13,37,9,5,81.9
70,2025-01-01,22,78,8,2,132.6
70,2025-02-01,6,28,10,1,78.6
70,2025-03-01,21,96,12,7,148.2
70,2025-04-01,13,56,6,10,65.2
70,2025-05-01,30,93,13,7,169.1
70,2025-06-01,30,129,5,5,160.3
70,2025-07-01,23,78,13,5,150.6
70,2025-08-01,29,127,3,2,155.9
70,2025-09-01,14,46,9,3,96.2
70,2025-10-01,24,79,9,5,133.3
70,2025-11-01,2,7,7,8,19.9
70,2025-12-01,12,42,11,2,102.4
71,2025-11-01,28,101,8,4,154.7
71,2025-12-01,30,152,8,3,197.4
72,2025-12-01,16,82,4,4,97.4
73,2024-08-01,14,53,6,5,80.1
73,2024-09-01,30,90,6,2,147.0
73,2024-10-01,30,95,7,2,155.5
73,2024-11-01,30,123,2,2,150.1
73,2024-12-01,4,20,3,2,31.0
73,2025-01-01,4,22,2,1,30.4
73,2025-02-01,10,36,6,2,69.2
73,2025-03-01,11,30,12,2,97.0
73,2025-04-01,17,42,4,2,77.4
73,2025-05-01,21,85,9,2,140.5
73,2025-06-01,14,49,5,1,84.3
73,2025-07-01,20,103,7,0,147.1
73,2025-08-01,12,33,5,2,66.1
73,2025-09-01,4,17,7,1,51.9
73,2025-10-01,10,49,6,2,78.3
73,2025-11-01,7,31,9,1,77.7
73,2025-12-01,4,23,8,1,61.1
74,2024-06-01,15,39,13,5,107.3
74,2024-07-01,25,111,11,5,167.7
74,2024-08-01,8,38,10,4,80.6
74,2024-09-01,16,86,10,5,127.2
74,2024-10-01,30,125,2,1,154.5
74,2024-11-01,30,191,5,6,200.7
74,2024-12-01,30,191,8,3,224.7
74,2025-01-01,28,117,9,0,182.9
74,2025-02-01,15,51,9,3,101.7
74,2025-03-01,16,39,7,2,88.3
74,2025-04-01,10,38,14,1,113.6
74,2025-05-01,9,49,14,3,113.3
74,2025-06-01,30,176,12,6,225.2
74,2025-07-01,24,64,8,2,126.8
74,2025-08-01,10,41,12,6,90.7
74,2025-09-01,28,97,10,3,164.9
74,2025-10-01,6,20,10,5,61.0
74,2025-11-01,9,25,11,5,75.5
74,2025-12-01,17,52,6,3,91.4
75,2025-01-01,17,65,8,2,113.5
75,2025-02-01,18,87,9,3,132.9
75,2025-03-01,20,76,5,2,112.2
75,2025-04-01,10,35,2,3,45.5
75,2025-05-01,18,58,5,1,98.6
75,2025-06-01,7,36,4,1,56.2
75,2025-07-01,11,36,4,2,61.2
75,2025-08-01,12,39,6,4,69.3
75,2025-09-01,3,16,10,0,67.2
75,2025-10-01,9,51,7,3,79.7
75,2025-11-01,10,34,8,7,62.8
75,2025-12-01,30,156,1,2,168.2
76,2025-04-01,7,35,11,2,87.5
76,2025-05-01,5,20,10,3,65.0
76,2025-06-01,6,28,17,4,104.6
76,2025-07-01,19,98,13,2,165.6
76,2025-08-01,10,45,15,4,114.5
76,2025-09-01,2,10,9,6,38.0
76,2025-10-01,28,96,8,2,157.2
76,2025-11-01,7,24,14,9,73.8
76,2025-12-01,6,20,14,1,93.0
77,2025-04-01,16,79,12,8,123.3
77,2025-05-01,4,12,10,8,42.4
77,2025-06-01,30,114,18,11,196.8
77,2025-07-01,30,140,12,3,209.0
77,2025-08-01,4,20,9,3,58.0
77,2025-09-01,6,22,6,7,36.4
77,2025-10-01,14,59,15,3,135.3
77,2025-11-01,5,28,20,3,120.6
77,2025-12-01,4,20,15,1,94.0
78,2024-01-01,5,18,9,7,46.6
78,2024-02-01,6,30,4,2,47.0
78,2024-03-01,4,22,11,6,60.4
78,2024-04-01,3,10,9,8,34.0
78,2024-05-01,20,57,10,6,111.9
78,2024-06-01,13,33,8,4,77.1
78,2024-07-01,19,86,4,0,118.2
78,2024-08-01,7,23,4,1,47.1
78,2024-09-01,7,21,7,8,39.7
78,2024-10-01,8,28,5,5,45.6
78,2024-11-01,30,234,6,6,235.8
78,2024-12-01,12,53,9,1,103.1
78,2025-01-01,11,28,11,4,84.6
78,2025-02-01,30,180,8,7,205.0
78,2025-03-01,10,52,9,4,89.4
78,2025-04-01,7,17,11,2,74.9
78,2025-05-01,3,18,11,4,61.6
78,2025-06-01,27,112,11,6,169.4
78,2025-07-01,18,62,10,8,105.4
78,2025-08-01,13,58,10,4,104.6
78,2025-09-01,16,63,14,8,122.1
78,2025-10-01,13,48,11,4,102.6
78,2025-11-01,8,38,10,6,74.6
78,2025-12-01,19,52,13,9,112.4
79,2025-06-01,20,83,7,7,112.1
79,2025-07-01,3,16,13,2,76.2
79,2025-08-01,5,28,12,4,77.6
79,2025-09-01,14,61,6,8,76.7
79,2025-10-01,1,4,11,1,56.8
79,2025-11-01,11,58,10,3,103.6
79,2025-12-01,15,48,12,4,111.6
80,2024-02-01,2,6,2,2,12.2
80,2024-03-01,10,55,4,8,54.5
80,2024-04-01,13,62,10,4,107.4
80,2024-05-01,7,37,6,3,60.9
80,2024-06-01,12,60,9,1,108.0
80,2024-07-01,5,19,9,1,65.3
80,2024-08-01,30,97,9,0,172.9
80,2024-09-01,11,41,8,0,90.7
80,2024-10-01,30,96,12,5,172.2
80,2024-11-01,15,74,8,4,109.8
80,2024-12-01,30,141,11,4,201.7
80,2025-01-01,10,27,8,5,63.9
80,2025-02-01,6,20,10,8,52.0
80,2025-03-01,30,96,9,1,169.2
80,2025-04-01,8,23,8,3,63.1
80,2025-05-01,23,67,11,5,132.9
80,2025-06-01,5,17,5,0,46.9
80,2025-07-01,7,19,8,7,46.3
80,2025-08-01,4,19,8,5,46.3
80,2025-09-01,3,13,10,5,50.1
80,2025-10-01,1,3,9,3,40.1
80,2025-11-01,30,102,8,5,156.4
80,2025-12-01,10,39,10,3,88.3
81,2024-09-01,9,39,8,2,79.3
81,2024-10-01,0,3,4,1,19.1
81,2024-11-01,9,31,9,2,78.7
81,2024-12-01,21,75,6,3,115.5
81,2025-01-01,8,46,9,0,93.2
81,2025-02-01,1,4,6,1,31.8
81,2025-03-01,3,18,6,0,48.6
81,2025-04-01,26,94,5,2,136.8
81,2025-05-01,16,67,11,2,127.9
81,2025-06-01,11,53,5,2,78.1
81,2025-07-01,24,87,13,1,170.9
81,2025-08-01,30,199,6,2,223.3
81,2025-09-01,18,46,4,0,88.2
81,2025-10-01,17,77,8,1,124.9
81,2025-11-01,20,82,10,2,141.4
81,2025-12-01,1,3,7,0,39.1
82,2025-06-01,18,78,5,2,109.6
82,2025-07-01,1,7,5,6,13.9
82,2025-08-01,23,127,7,5,154.9
82,2025-09-01,2,12,11,1,64.4
82,2025-10-01,4,16,4,1,36.2
82,2025-11-01,6,31,9,4,66.7
82,2025-12-01,6,30,11,1,85.0
83,2025-10-01,30,108,6,4,153.6
83,2025-11-01,16,64,4,2,90.8
83,2025-12-01,14,72,4,0,98.4
84,2025-04-01,15,70,6,1,106.0
84,2025-05-01,23,95,6,0,142.5
84,2025-06-01,18,73,5,6,94.1
84,2025-07-01,18,84,8,2,128.8
84,2025-08-01,29,133,6,6,163.1
84,2025-09-01,2,11,2,2,15.7
84,2025-10-01,20,103,8,0,152.1
84,2025-11-01,30,132,8,0,192.4
84,2025-12-01,26,116,11,3,179.2
85,2024-04-01,5,19,8,1,60.3
85,2024-05-01,8,31,6,2,61.7
85,2024-06-01,9,39,9,1,87.3
85,2024-07-01,3,11,8,5,38.7
85,2024-08-01,10,52,4,0,76.4
85,2024-09-01,3,11,3,5,13.7
85,2024-10-01,18,72,5,4,99.4
85,2024-11-01,21,115,7,2,151.5
85,2024-12-01,30,161,4,1,189.7
85,2025-01-01,17,91,8,1,134.7
85,2025-02-01,14,65,5,0,98.5
85,2025-03-01,13,40,8,1,91.0
85,2025-04-01,18,47,6,2,92.9
85,2025-05-01,30,139,6,3,178.3
86,2025-05-01,30,114,6,4,157.8
86,2025-06-01,14,55,6,1,93.5
87,2024-01-01,12,50,7,6,76.0
87,2024-02-01,30,145,4,1,178.5
87,2024-03-01,16,59,8,3,104.3
87,2024-04-01,30,235,7,2,253.5
87,2024-05-01,10,54,4,2,71.8
87,2024-06-01,21,72,8,3,123.4
87,2024-07-01,4,15,7,3,44.5
87,2024-08-01,2,13,8,3,44.1
87,2024-09-01,11,31,6,2,67.7
87,2024-10-01,11,36,6,3,68.2
87,2024-11-01,10,46,7,3,78.2
87,2024-12-01,13,55,7,2,93.5
87,2025-01-01,12,60,8,1,103.0
87,2025-02-01,9,38,5,0,69.6
87,2025-03-01,19,62,7,2,110.4
87,2025-04-01,14,62,8,4,99.4
87,2025-05-01,18,60,5,0,103.0
87,2025-06-01,4,17,2,1,26.9
87,2025-07-01,8,22,6,2,55.4
87,2025-08-01,3,12,9,1,56.4
87,2025-09-01,7,30,10,4,73.0
87,2025-10-01,11,61,6,7,73.7
87,2025-11-01,3,9,4,2,26.3
87,2025-12-01,8,23,4,2,46.1
88,2024-06-01,27,143,8,2,188.1
88,2024-07-01,15,74,10,5,116.8
88,2024-08-01,20,85,7,7,113.5
88,2024-09-01,13,62,4,1,86.4
88,2024-10-01,19,81,17,2,173.7
88,2024-11-01,6,31,9,3,69.7
88,2024-12-01,8,40,9,5,74.0
88,2025-01-01,14,72,7,4,101.4
88,2025-02-01,7,18,17,2,105.6
88,2025-03-01,25,115,10,2,174.5
88,2025-04-01,19,61,8,6,102.7
88,2025-05-01,30,97,9,5,157.9
88,2025-06-01,2,8,12,5,54.6
88,2025-07-01,10,39,8,5,72.3
88,2025-08-01,27,134,10,4,185.8
88,2025-09-01,20,94,11,2,154.8
88,2025-10-01,8,43,14,4,104.1
88,2025-11-01,13,38,11,3,98.6
88,2025-12-01,9,38,10,8,70.6
89,2024-03-01,14,38,2,2,58.6
89,2024-04-01,9,40,4,1,63.0
89,2024-05-01,30,112,4,1,155.4
89,2024-06-01,13,47,6,2,82.9
89,2024-07-01,18,69,6,3,105.3
89,2024-08-01,4,11,4,1,32.7
89,2024-09-01,7,40,5,4,55.0
89,2024-10-01,13,40,5,0,79.0
89,2024-11-01,16,61,5,0,99.7
89,2024-12-01,20,61,8,2,116.7
90,2025-12-01,15,51,7,1,97.7
91,2024-09-01,18,85,11,1,147.5
91,2024-10-01,4,21,6,4,40.7
91,2024-11-01,9,26,10,1,83.2
91,2024-12-01,8,32,4,1,55.4
91,2025-01-01,25,78,5,3,120.6
91,2025-02-01,9,33,8,5,66.1
91,2025-03-01,7,25,11,2,80.5
91,2025-04-01,19,61,7,3,106.7
91,2025-05-01,10,40,6,2,72.0
91,2025-06-01,14,61,10,3,111.7
92,2025-02-01,15,73,10,3,122.1
92,2025-03-01,23,73,9,1,139.1
92,2025-04-01,30,94,9,3,161.8
92,2025-05-01,12,54,11,2,110.8
92,2025-06-01,21,78,11,2,145.6
92,2025-07-01,23,79,15,4,164.3
92,2025-08-01,30,204,10,2,246.8
92,2025-09-01,16,63,10,1,123.1
92,2025-10-01,13,67,11,2,121.9
92,2025-11-01,7,21,8,3,59.7
92,2025-12-01,4,20,5,1,44.0
93,2025-07-01,16,74,10,3,124.8
93,2025-08-01,10,33,7,1,75.1
93,2025-09-01,11,56,8,6,83.2
93,2025-10-01,30,187,8,3,221.9
93,2025-11-01,8,39,9,1,85.3
93,2025-12-01,6,26,7,1,62.2
94,2025-12-01,3,13,8,4,43.1
95,2025-12-01,10,36,6,2,69.2
96,2024-04-01,22,67,5,3,106.9
96,2024-05-01,5,18,8,3,53.6
96,2024-06-01,16,68,10,2,123.6
96,2024-07-01,16,45,9,1,105.5
96,2024-08-01,7,33,6,2,61.1
96,2024-09-01,24,94,6,1,140.8
96,2024-10-01,26,135,5,2,165.5
96,2024-11-01,30,99,7,2,158.3
96,2024-12-01,5,25,5,1,49.5
96,2025-01-01,10,41,8,2,82.7
96,2025-02-01,29,88,4,3,130.6
96,2025-03-01,4,16,12,2,73.2
96,2025-04-01,24,128,8,6,159.6
96,2025-05-01,2,10,7,2,40.0
96,2025-06-01,25,67,5,4,109.9
96,2025-07-01,10,32,5,4,55.4
96,2025-08-01,7,35,3,4,41.5
96,2025-09-01,10,29,5,3,56.3
96,2025-10-01,13,54,5,2,82.8
96,2025-11-01,0,1,4,1,17.7
96,2025-12-01,12,30,6,1,72.0
97,2024-10-01,12,43,14,2,118.1
97,2024-11-01,13,56,7,5,85.2
97,2024-12-01,27,130,15,4,208.0
97,2025-01-01,24,93,9,3,149.1
97,2025-02-01,13,40,15,4,117.0
97,2025-03-01,17,88,16,3,166.6
97,2025-04-01,7,32,10,4,74.4
97,2025-05-01,10,26,16,6,100.2
97,2025-06-01,30,170,12,4,227.0
97,2025-07-01,15,74,19,2,170.8
97,2025-08-01,30,130,10,4,189.0
97,2025-09-01,6,25,10,7,58.5
97,2025-10-01,14,42,10,3,98.4
97,2025-11-01,26,116,11,4,176.2
97,2025-12-01,30,151,13,6,212.7
98,2024-10-01,27,131,3,1,157.7
98,2024-11-01,4,12,12,4,64.4
98,2024-12-01,14,66,14,1,141.2
98,2025-01-01,13,38,11,3,98.6
98,2025-02-01,7,28,6,4,51.6
98,2025-03-01,17,72,8,5,109.4
98,2025-04-01,14,44,6,1,85.8
98,2025-05-01,30,135,6,1,181.5
98,2025-06-01,4,20,7,2,51.0
98,2025-07-01,3,9,12,2,66.3
98,2025-08-01,20,72,9,2,129.4
98,2025-09-01,7,38,10,3,81.6
98,2025-10-01,1,5,10,5,40.5
98,2025-11-01,14,44,9,4,91.8
98,2025-12-01,6,35,9,7,60.5
99,2025-08-01,23,86,6,1,133.2
99,2025-09-01,24,88,13,3,165.6
99,2025-10-01,10,45,8,0,91.5
99,2025-11-01,16,68,5,2,98.6
99,2025-12-01,15,71,11,0,134.7
100,2024-09-01,29,133,10,0,201.1
100,2024-10-01,24,89,7,3,136.3
100,2024-11-01,10,52,3,3,62.4
100,2024-12-01,29,143,6,3,179.1
100,2025-01-01,30,84,3,4,121.8
100,2025-02-01,7,22,5,1,51.4
100,2025-03-01,12,38,8,1,87.6
100,2025-04-01,11,37,8,2,81.9
100,2025-05-01,29,93,7,1,155.1
100,2025-06-01,30,152,4,2,180.4
100,2025-07-01,4,13,6,2,41.1
100,2025-08-01,16,69,5,4,93.3
100,2025-09-01,7,20,7,1,60.0
100,2025-10-01,30,179,8,1,222.3
100,2025-11-01,11,51,2,1,64.7
100,2025-12-01,15,54,4,1,84.8
101,2024-06-01,6,24,6,7,37.8
101,2024-07-01,4,18,7,4,43.6
101,2024-08-01,8,42,9,3,81.4
101,2024-09-01,8,39,6,3,64.3
101,2024-10-01,10,34,7,0,78.8
101,2024-11-01,5,17,9,1,63.9
101,2024-12-01,5,13,7,0,54.1
101,2025-01-01,9,30,4,0,59.0
101,2025-02-01,6,28,7,1,63.6
101,2025-03-01,10,31,11,1,93.7
101,2025-04-01,30,297,2,2,271.9
101,2025-05-01,9,43,2,3,49.1
101,2025-06-01,5,22,9,2,64.4
101,2025-07-01,10,39,12,3,98.3
101,2025-08-01,17,43,8,0,104.1
101,2025-09-01,16,58,5,2,91.6
101,2025-10-01,13,65,10,2,115.5
101,2025-11-01,14,69,3,1,88.3
101,2025-12-01,2,9,3,2,19.3
102,2025-07-01,29,106,9,1,174.2
102,2025-08-01,12,59,7,3,91.3
102,2025-09-01,30,158,5,2,189.6
102,2025-10-01,21,97,15,2,178.9
102,2025-11-01,21,86,6,3,123.2
102,2025-12-01,28,122,7,6,158.4
103,2024-12-01,6,31,9,4,66.7
103,2025-01-01,22,71,16,5,158.7
103,2025-02-01,12,55,12,3,113.5
103,2025-03-01,11,43,10,4,90.1
103,2025-04-01,6,25,8,6,51.5
103,2025-05-01,30,184,15,7,242.8
103,2025-06-01,21,104,13,6,161.8
103,2025-07-01,7,27,9,6,59.9
103,2025-08-01,3,15,10,7,45.5
103,2025-09-01,6,20,8,2,60.0
103,2025-10-01,9,34,15,5,101.8
103,2025-11-01,8,33,7,4,62.1
103,2025-12-01,7,31,12,10,65.7
104,2025-06-01,18,52,5,1,94.4
104,2025-07-01,26,119,3,1,147.3
104,2025-08-01,10,34,6,6,55.8
104,2025-09-01,9,52,3,3,60.4
104,2025-10-01,3,20,5,2,39.0
104,2025-11-01,9,43,3,1,60.1
104,2025-12-01,13,61,6,1,95.7
105,2024-10-01,21,71,9,6,118.7
105,2024-11-01,3,17,7,4,40.9
105,2024-12-01,9,51,5,2,72.7
105,2025-01-01,10,34,6,5,58.8
105,2025-02-01,18,57,4,4,83.9
105,2025-03-01,10,37,5,2,64.9
105,2025-04-01,18,58,4,0,96.6
105,2025-05-01,24,93,3,8,104.1
105,2025-06-01,1,7,4,3,17.9
105,2025-07-01,6,20,16,3,97.0
105,2025-08-01,13,39,5,1,75.3
105,2025-09-01,15,53,9,2,106.1
105,2025-10-01,9,24,8,3,65.8
105,2025-11-01,0,2,7,5,21.4
105,2025-12-01,17,48,6,6,79.6
106,2024-12-01,18,52,6,2,96.4
106,2025-01-01,5,24,10,2,70.8
106,2025-02-01,3,10,7,4,36.0
106,2025-03-01,5,22,7,1,57.4
106,2025-04-01,5,15,6,4,38.5
106,2025-05-01,5,14,6,1,46.8
106,2025-06-01,9,46,10,4,88.2
106,2025-07-01,19,62,8,6,103.4
106,2025-08-01,28,145,11,2,206.5
106,2025-09-01,5,24,10,3,67.8
106,2025-10-01,28,83,12,2,168.1
106,2025-11-01,30,90,8,4,151.0
106,2025-12-01,6,26,6,1,57.2
107,2024-01-01,17,48,2,0,77.6
107,2024-02-01,30,135,6,0,184.5
107,2024-03-01,12,51,1,3,55.7
107,2024-04-01,16,85,5,0,116.5
107,2024-05-01,1,7,8,1,43.9
107,2024-06-01,7,25,6,1,58.5
107,2024-07-01,19,69,9,2,125.3
107,2024-08-01,9,38,10,2,88.6
107,2024-09-01,5,27,5,3,44.9
107,2024-10-01,12,56,7,3,89.2
107,2024-11-01,5,25,4,2,41.5
107,2024-12-01,6,32,3,0,49.4
107,2025-01-01,26,64,3,1,108.8
107,2025-02-01,18,88,7,3,123.6
107,2025-03-01,30,132,4,5,157.4
107,2025-04-01,6,30,15,2,102.0
107,2025-05-01,3,16,9,3,53.2
107,2025-06-01,18,95,9,2,141.5
107,2025-07-01,3,17,8,2,51.9
107,2025-08-01,18,91,2,2,103.7
107,2025-09-01,18,80,7,4,115.0
107,2025-10-01,9,44,9,1,90.8
107,2025-11-01,30,112,8,4,166.4
107,2025-12-01,6,27,6,1,57.9
108,2024-01-01,26,93,5,2,136.1
108,2024-02-01,30,160,5,1,194.0
108,2024-03-01,13,54,4,1,80.8
108,2024-04-01,14,58,5,1,90.6
108,2024-05-01,30,154,12,0,227.8
108,2024-06-01,4,24,11,2,73.8
108,2024-07-01,20,92,7,0,139.4
108,2024-08-01,22,61,8,1,123.7
108,2024-09-01,28,138,4,1,169.6
108,2024-10-01,30,145,3,2,170.5
108,2024-11-01,17,75,6,1,113.5
108,2024-12-01,20,57,3,1,91.9
108,2025-01-01,10,37,6,1,72.9
108,2025-02-01,9,44,5,2,67.8
108,2025-03-01,23,77,5,2,118.9
108,2025-04-01,9,49,10,3,93.3
108,2025-05-01,10,47,6,2,76.9
108,2025-06-01,8,38,6,2,66.6
108,2025-07-01,22,106,8,0,158.2
108,2025-08-01,12,45,3,5,55.5
108,2025-09-01,9,50,10,3,94.0
108,2025-10-01,26,120,3,0,151.0
108,2025-11-01,1,7,4,0,26.9
108,2025-12-01,8,28,7,2,64.6
109,2024-01-01,14,75,9,1,122.5
109,2024-02-01,11,47,2,1,61.9
109,2024-03-01,11,40,6,1,77.0
109,2024-04-01,6,22,8,3,58.4
109,2024-05-01,1,9,7,2,37.3
109,2024-06-01,9,27,7,4,59.9
109,2024-07-01,15,62,12,1,130.4
109,2024-08-01,9,47,18,3,131.9
109,2024-09-01,13,40,9,3,90.0
109,2024-10-01,10,47,6,3,73.9
110,2024-05-01,5,16,6,2,45.2
110,2024-06-01,17,90,5,4,110.0
110,2024-07-01,24,109,10,1,171.3
110,2024-08-01,30,99,6,1,156.3
110,2024-09-01,30,120,5,1,166.0
110,2024-10-01,10,40,2,0,58.0
110,2024-11-01,4,12,4,2,30.4
110,2024-12-01,12,69,4,0,92.3
111,2024-09-01,2,13,6,4,31.1
111,2024-10-01,5,23,8,3,57.1
111,2024-11-01,25,124,11,6,173.8
111,2024-12-01,14,56,4,4,75.2
111,2025-01-01,15,80,6,5,101.0
111,2025-02-01,13,63,1,0,75.1
111,2025-03-01,5,19,5,2,42.3
111,2025-04-01,15,57,8,3,100.9
111,2025-05-01,7,25,9,2,70.5
111,2025-06-01,11,60,2,2,68.0
111,2025-07-01,10,37,7,6,62.9
111,2025-08-01,5,26,5,2,47.2
111,2025-09-01,20,104,5,0,137.8
111,2025-10-01,12,33,11,2,96.1
111,2025-11-01,18,81,9,4,125.7
111,2025-12-01,14,74,6,1,106.8
112,2024-02-01,22,80,15,4,163.0
112,2024-03-01,12,65,9,3,105.5
112,2024-04-01,19,87,15,3,164.9
112,2024-05-01,13,53,12,6,105.1
112,2024-06-01,25,124,15,8,187.8
112,2024-07-01,20,95,15,5,166.5
112,2024-08-01,15,36,12,5,100.2
112,2024-09-01,10,30,16,4,109.0
112,2024-10-01,8,46,9,8,69.2
112,2024-11-01,14,73,9,0,124.1
112,2024-12-01,19,104,14,9,153.8
112,2025-01-01,19,78,14,8,138.6
112,2025-02-01,25,125,12,4,185.5
112,2025-03-01,30,161,10,9,195.7
112,2025-04-01,28,78,15,4,173.6
112,2025-05-01,8,40,13,8,85.0
112,2025-06-01,13,53,11,3,109.1
112,2025-07-01,7,22,9,8,50.4
112,2025-08-01,20,103,13,8,153.1
112,2025-09-01,6,26,10,4,68.2
112,2025-10-01,7,36,10,5,74.2
112,2025-11-01,20,71,17,5,159.7
112,2025-12-01,11,59,11,4,106.3
113,2024-04-01,1,5,8,3,36.5
113,2024-05-01,30,138,7,3,182.6
113,2024-06-01,13,39,7,0,88.3
113,2024-07-01,21,101,2,2,116.7
113,2024-08-01,13,54,6,2,87.8
113,2024-09-01,2,9,12,0,70.3
113,2024-10-01,29,131,5,0,174.7
113,2024-11-01,6,16,1,1,25.2
113,2024-12-01,30,214,6,1,236.8
113,2025-01-01,16,80,7,1,120.0
113,2025-02-01,17,59,8,3,106.3
113,2025-03-01,15,56,1,2,68.2
113,2025-04-01,14,45,4,4,67.5
113,2025-05-01,18,84,7,2,123.8
113,2025-06-01,21,80,3,1,110.0
113,2025-07-01,20,53,4,1,94.1
113,2025-08-01,23,76,8,1,136.2
113,2025-09-01,15,68,4,2,91.6
