customer_id,company_name,document,company_size,region_id,campaign_id,seller_id,signup_date
343,NovaSaaS Cliente 00343,25744446000170,Medium,SC,1,3,2024-10-19
344,NovaSaaS Cliente 00344,61158060000154,Small,SP,5,8,2025-05-19
345,NovaSaaS Cliente 00345,29210676000165,Small,MG,2,2,2025-08-23
346,NovaSaaS Cliente 00346,91418999000185,Enterprise,RJ,3,40,2024-01-20
347,NovaSaaS Cliente 00347,25587680000170,Medium,MG,3,4,2025-05-15
348,NovaSaaS Cliente 00348,31952254000186,Enterprise,SP,5,29,2025-11-01
349,NovaSaaS Cliente 00349,52569348000176,Micro,SP,3,16,2024-03-28
350,NovaSaaS Cliente 00350,58537488000170,Large,RS,5,13,2025-07-04
351,NovaSaaS Cliente 00351,94140307000121,Medium,SP,1,1,2024-02-14
352,NovaSaaS Cliente 00352,91324762000152,Micro,DF,3,2,2024-10-20
353,NovaSaaS Cliente 00353,22788265000148,Small,DF,3,40,2025-08-22
354,NovaSaaS Cliente 00354,15027021000158,Medium,RJ,2,32,2025-12-22
355,NovaSaaS Cliente 00355,52509706000144,Micro,RS,1,12,2025-06-16
356,NovaSaaS Cliente 00356,49981441000165,Small,RS,1,24,2025-06-11
357,NovaSaaS Cliente 00357,84404735000144,Medium,SP,1,36,2024-07-08
358,NovaSaaS Cliente 00358,11515641000159,Small,MG,4,13,2025-08-26
359,NovaSaaS Cliente 00359,95023686000145,Small,DF,1,39,2025-04-26
360,NovaSaaS Cliente 00360,21039241000190,Small,SP,4,22,2025-11-20
361,NovaSaaS Cliente 00361,47736149000143,Small,SC,5,19,2025-03-16
362,NovaSaaS Cliente 00362,36581320000175,Large,SC,4,36,2024-01-29
363,NovaSaaS Cliente 00363,23119638000164,Medium,SP,5,19,2025-01-08
364,NovaSaaS Cliente 00364,41384729000144,Micro,PR,3,3,2025-07-20
365,NovaSaaS Cliente 00365,29412029000181,Enterprise,GO,6,6,2025-07-29
366,NovaSaaS Cliente 00366,50818271000192,Large,SP,5,30,2024-10-09
367,NovaSaaS Cliente 00367,84518303000177,Small,SP,2,26,2024-05-05
368,NovaSaaS Cliente 00368,50519335000194,Medium,SP,4,35,2025-09-27
369,NovaSaaS Cliente 00369,62645447000148,Micro,BA,4,8,2025-08-24
370,NovaSaaS Cliente 00370,41269486000191,Enterprise,SC,4,21,2025-10-04
371,NovaSaaS Cliente 00371,32878012000187,Medium,PR,2,15,2025-05-05
372,NovaSaaS Cliente 00372,30575389000177,Medium,PE,3,39,2025-08-28
373,NovaSaaS Cliente 00373,35394745000184,Micro,DF,5,32,2024-10-21
374,NovaSaaS Cliente 00374,85204470000174,Large,SP,6,10,2025-07-23
375,NovaSaaS Cliente 00375,99287547000155,Micro,PE,2,30,2024-12-22
376,NovaSaaS Cliente 00376,85484271000159,Micro,RJ,3,29,2025-08-03
377,NovaSaaS Cliente 00377,13484846000147,Micro,SP,2,16,2024-04-16
378,NovaSaaS Cliente 00378,12921297000169,Medium,SP,4,17,2024-08-04
379,NovaSaaS Cliente 00379,23718846000138,Micro,MG,1,10,2024-06-05
380,NovaSaaS Cliente 00380,88428265000175,Large,GO,6,16,2024-10-24
381,NovaSaaS Cliente 00381,40243793000154,Medium,MG,3,5,2025-08-18
382,NovaSaaS Cliente 00382,62294277000141,Micro,SC,1,26,2024-03-25
383,NovaSaaS Cliente 00383,77484020000123,Micro,SP,1,21,2025-06-17
384,NovaSaaS Cliente 00384,48382914000132,Micro,SP,3,25,2025-08-30
385,NovaSaaS Cliente 00385,71118554000166,Small,GO,3,39,2025-05-05
386,NovaSaaS Cliente 00386,82634490000142,Medium,PE,4,15,2025-04-17
387,NovaSaaS Cliente 00387,30769143000112,Micro,PR,3,6,2024-04-11
388,NovaSaaS Cliente 00388,87454826000139,Large,SP,3,16,2025-03-23
389,NovaSaaS Cliente 00389,77913773000142,Micro,SP,2,15,2024-06-14
390,NovaSaaS Cliente 00390,39881123000130,Medium,DF,1,20,2024-06-28
391,NovaSaaS Cliente 00391,80321513000135,Large,SP,1,34,2025-09-21
392,NovaSaaS Cliente 00392,36667737000172,Medium,SP,2,40,2025-03-25
393,NovaSaaS Cliente 00393,56619188000176,Medium,RS,5,26,2025-12-27
394,NovaSaaS Cliente 00394,19319646000195,Medium,GO,1,32,2024-11-28
395,NovaSaaS Cliente 00395,31305466000120,Micro,SP,4,12,2024-09-18
396,NovaSaaS Cliente 00396,19842591000137,Micro,BA,1,15,2025-12-28
397,NovaSaaS Cliente 00397,48115919000116,Micro,RJ,1,36,2025-03-31
398,NovaSaaS Cliente 00398,66030914000164,Small,RS,1,15,2025-09-22
399,NovaSaaS Cliente 00399,79939144000111,Medium,SP,2,15,2024-02-02
400,NovaSaaS Cliente 00400,18662592000128,Medium,CE,1,36,2025-01-19
401,NovaSaaS Cliente 00401,49434016000162,Large,BA,5,33,2025-08-20
402,NovaSaaS Cliente 00402,28164487000141,Micro,DF,2,32,2025-08-13
403,NovaSaaS Cliente 00403,56216650000158,Medium,PR,2,30,2025-06-06
404,NovaSaaS Cliente 00404,57377407000166,Micro,CE,6,27,2024-04-30
405,NovaSaaS Cliente 00405,78004698000184,Micro,PR,1,23,2025-02-03
406,NovaSaaS Cliente 00406,96881154000144,Medium,PR,3,29,2024-03-15
407,NovaSaaS Cliente 00407,39535889000134,Enterprise,SP,4,2,2025-08-09
408,NovaSaaS Cliente 00408,41507591000157,Small,PE,1,3,2025-04-06
409,NovaSaaS Cliente 00409,64376780000116,Micro,MG,1,35,2024-05-21
410,NovaSaaS Cliente 00410,99889726000113,Small,SC,5,4,2025-06-15
411,NovaSaaS Cliente 00411,46088255000150,Micro,RS,2,26,2025-06-09
412,NovaSaaS Cliente 00412,41074298000129,Large,BA,2,13,2024-02-08
413,NovaSaaS Cliente 00413,57748620000110,Medium,SC,2,30,2024-03-06
414,NovaSaaS Cliente 00414,71143340000178,Micro,SC,1,19,2024-05-26
415,NovaSaaS Cliente 00415,83453997000188,Micro,PR,5,13,2024-02-21
416,NovaSaaS Cliente 00416,23309071000184,Micro,SC,5,29,2025-01-27
417,NovaSaaS Cliente 00417,60751204000120,Enterprise,MG,5,40,2025-10-05
418,NovaSaaS Cliente 00418,98558644000182,Small,BA,1,32,2024-02-15
419,NovaSaaS Cliente 00419,34188011000189,Medium,PE,6,10,2025-03-25
420,NovaSaaS Cliente 00420,75773325000149,Medium,PR,4,36,2024-11-05
421,NovaSaaS Cliente 00421,24589231000175,Small,SP,3,40,2025-09-03
422,NovaSaaS Cliente 00422,93888367000127,Micro,RJ,4,11,2024-12-18
423,NovaSaaS Cliente 00423,10039022000130,Large,PE,4,26,2025-05-03
424,NovaSaaS Cliente 00424,36525715000143,Small,GO,2,30,2025-11-04
425,NovaSaaS Cliente 00425,97878925000195,Small,SP,3,25,2024-04-09
426,NovaSaaS Cliente 00426,70362120000129,Medium,GO,3,40,2024-08-18
427,NovaSaaS Cliente 00427,29066103000117,Medium,SP,1,11,2024-07-16
428,NovaSaaS Cliente 00428,81222901000129,Large,GO,1,9,2024-05-03
429,NovaSaaS Cliente 00429,90827701000163,Micro,GO,2,36,2025-04-18
430,NovaSaaS Cliente 00430,53854404000192,Small,PR,3,3,2024-01-06
431,NovaSaaS Cliente 00431,24042128000151,Small,DF,4,2,2024-10-09
432,NovaSaaS Cliente 00432,33273371000126,Small,PR,4,36,2024-03-29
433,NovaSaaS Cliente 00433,94880269000163,Micro,RJ,3,34,2025-03-25
434,NovaSaaS Cliente 00434,24499251000119,Micro,PE,2,6,2025-07-02
435,NovaSaaS Cliente 00435,85027693000122,Micro,SP,3,34,2024-12-07
436,NovaSaaS Cliente 00436,76754849000119,Small,SP,1,29,2024-11-21
437,NovaSaaS Cliente 00437,40310739000156,Small,SP,5,37,2024-11-24
438,NovaSaaS Cliente 00438,21611874000145,Small,SC,2,16,2024-05-25
439,NovaSaaS Cliente 00439,34102222000114,Medium,BA,5,13,2024-10-01
440,NovaSaaS Cliente 00440,10088202000122,Small,PE,1,15,2025-11-13
441,NovaSaaS Cliente 00441,77364652000113,Small,GO,4,27,2024-01-31
442,NovaSaaS Cliente 00442,55504896000112,Micro,CE,2,38,2025-07-29
443,NovaSaaS Cliente 00443,29409933000125,Small,RS,1,38,2024-04-30
444,NovaSaaS Cliente 00444,40585109000176,Small,GO,3,15,2024-03-24
445,NovaSaaS Cliente 00445,47897194000111,Micro,SP,1,3,2024-07-27
446,NovaSaaS Cliente 00446,23021124000137,Small,BA,2,17,2024-07-15
447,NovaSaaS Cliente 00447,35057264000160,Small,SP,2,18,2024-08-19
448,NovaSaaS Cliente 00448,41578975000176,Micro,SP,2,1,2025-09-12
449,NovaSaaS Cliente 00449,32722762000170,Small,SP,2,40,2025-10-23
450,NovaSaaS Cliente 00450,19064293000197,Small,SP,2,8,2025-05-21
451,NovaSaaS Cliente 00451,98801916000134,Medium,DF,1,24,2024-04-16
452,NovaSaaS Cliente 00452,31076507000110,Medium,MG,2,15,2025-11-22
453,NovaSaaS Cliente 00453,97838612000113,Medium,GO,2,29,2025-09-11
454,NovaSaaS Cliente 00454,10189181000118,Small,MG,3,27,2024-02-25
455,NovaSaaS Cliente 00455,36543649000196,Medium,RS,3,37,2024-10-10
456,NovaSaaS Cliente 00456,24993127000160,Small,RJ,1,3,2025-07-20
457,NovaSaaS Cliente 00457,68539868000181,Small,DF,3,12,2024-03-06
458,NovaSaaS Cliente 00458,72944598000197,Medium,SP,1,14,2024-02-25
459,NovaSaaS Cliente 00459,69551252000185,Small,RS,2,36,2025-03-18
460,NovaSaaS Cliente 00460,38785442000146,Small,DF,3,15,2024-09-03
461,NovaSaaS Cliente 00461,76345759000187,Medium,PE,3,21,2024-11-18
462,NovaSaaS Cliente 00462,10457452000148,Large,PE,1,32,2025-07-02
463,NovaSaaS Cliente 00463,82207343000120,Large,SP,2,37,2025-02-02
464,NovaSaaS Cliente 00464,41752988000158,Small,MG,2,11,2025-06-03
465,NovaSaaS Cliente 00465,17457598000191,Small,SP,2,27,2024-04-02
466,NovaSaaS Cliente 00466,43097682000179,Medium,RJ,4,36,2024-01-02
467,NovaSaaS Cliente 00467,48469384000145,Small,SP,4,11,2024-07-02
468,NovaSaaS Cliente 00468,96938648000186,Medium,BA,1,38,2024-05-27
469,NovaSaaS Cliente 00469,56427179000151,Small,DF,4,16,2024-08-24
470,NovaSaaS Cliente 00470,80272635000170,Micro,BA,5,9,2025-07-23
471,NovaSaaS Cliente 00471,98133901000139,Micro,PE,5,32,2024-04-21
472,NovaSaaS Cliente 00472,20140557000127,Large,PR,1,16,2024-04-02
473,NovaSaaS Cliente 00473,57492224000137,Micro,SP,5,17,2024-05-26
474,NovaSaaS Cliente 00474,82838533000187,Small,BA,1,30,2024-08-26
475,NovaSaaS Cliente 00475,26819061000198,Small,SP,2,9,2024-05-24
476,NovaSaaS Cliente 00476,66810703000133,Micro,MG,2,11,2024-05-14
477,NovaSaaS Cliente 00477,28106460000124,Small,GO,2,29,2025-02-27
478,NovaSaaS Cliente 00478,52399828000116,Medium,RJ,2,34,2024-03-22
479,NovaSaaS Cliente 00479,21802379000177,Micro,SP,1,8,2024-04-22
480,NovaSaaS Cliente 00480,53996443000156,Medium,SP,4,39,2025-09-03
481,NovaSaaS Cliente 00481,39221140000159,Large,BA,3,2,2024-01-14
482,NovaSaaS Cliente 00482,40861906000114,Small,SP,3,26,2024-02-14
483,NovaSaaS Cliente 00483,61138424000117,Micro,RS,3,17,2024-02-20
484,NovaSaaS Cliente 00484,92316068000169,Small,RJ,1,7,2025-01-26
485,NovaSaaS Cliente 00485,61905773000195,Micro,PE,3,32,2025-05-22
486,NovaSaaS Cliente 00486,29728601000178,Small,CE,4,1,2025-05-21
487,NovaSaaS Cliente 00487,28671516000110,Enterprise,SP,1,12,2025-05-19
488,NovaSaaS Cliente 00488,31681286000154,Enterprise,PE,6,17,2024-02-12
489,NovaSaaS Cliente 00489,15738210000134,Medium,SP,3,28,2024-09-08
490,NovaSaaS Cliente 00490,14478692000131,Small,SP,3,10,2025-04-08
491,NovaSaaS Cliente 00491,74798680000123,Medium,MG,3,3,2025-05-13
492,NovaSaaS Cliente 00492,33738113000122,Medium,RJ,4,31,2024-09-01
493,NovaSaaS Cliente 00493,44601849000177,Small,DF,4,4,2025-09-10
494,NovaSaaS Cliente 00494,58362662000127,Medium,PE,5,19,2025-09-01
495,NovaSaaS Cliente 00495,38805768000169,Micro,GO,1,27,2025-07-13
496,NovaSaaS Cliente 00496,53090776000150,Micro,SP,1,26,2025-08-06
497,NovaSaaS Cliente 00497,83724941000131,Small,BA,1,5,2025-12-13
498,NovaSaaS Cliente 00498,73383884000180,Micro,SC,6,25,2025-08-03
499,NovaSaaS Cliente 00499,90998466000133,Micro,SP,2,1,2025-03-03
500,NovaSaaS Cliente 00500,75518698000126,Medium,PE,2,2,2024-10-18
501,NovaSaaS Cliente 00501,50010092000116,Enterprise,CE,1,10,2024-09-21
502,NovaSaaS Cliente 00502,64344875000170,Small,GO,3,29,2025-08-24
503,NovaSaaS Cliente 00503,50211769000146,Medium,GO,5,9,2024-08-04
504,NovaSaaS Cliente 00504,79338421000191,Enterprise,SP,4,34,2025-04-05
505,NovaSaaS Cliente 00505,21940401000134,Micro,CE,1,6,2025-01-02
506,NovaSaaS Cliente 00506,64301549000142,Small,GO,5,19,2024-10-03
507,NovaSaaS Cliente 00507,11878064000130,Small,RS,6,20,2024-11-25
508,NovaSaaS Cliente 00508,97084044000164,Micro,SP,4,24,2024-02-28
509,NovaSaaS Cliente 00509,32972346000114,Medium,MG,3,16,2025-06-02
510,NovaSaaS Cliente 00510,78056680000143,Small,SP,4,6,2024-02-18
511,NovaSaaS Cliente 00511,45431543000159,Small,SP,4,30,2024-02-23
512,NovaSaaS Cliente 00512,30557533000174,Micro,GO,5,27,2024-07-02
513,NovaSaaS Cliente 00513,38233355000172,Micro,DF,4,27,2025-01-23
514,NovaSaaS Cliente 00514,56561830000123,Large,GO,3,38,2024-08-06
515,NovaSaaS Cliente 00515,66107251000116,Micro,SP,1,36,2025-10-05
516,NovaSaaS Cliente 00516,74353283000143,Micro,SC,2,29,2025-11-09
517,NovaSaaS Cliente 00517,70343648000131,Small,PR,1,18,2024-10-14
518,NovaSaaS Cliente 00518,46643342000137,Small,PR,4,1,2025-12-31
519,NovaSaaS Cliente 00519,32583070000140,Small,MG,6,9,2024-03-06
520,NovaSaaS Cliente 00520,14838459000145,Small,GO,1,13,2024-04-15
521,NovaSaaS Cliente 00521,21081990000156,Micro,PE,2,12,2024-09-10
522,NovaSaaS Cliente 00522,18155965000110,Micro,CE,4,39,2025-11-20
523,NovaSaaS Cliente 00523,49515351000136,Large,SP,1,3,2025-01-03
524,NovaSaaS Cliente 00524,88918858000133,Medium,MG,2,27,2025-05-31
525,NovaSaaS Cliente 00525,45939166000131,Medium,SC,5,20,2025-04-22
526,NovaSaaS Cliente 00526,90052712000180,Medium,RS,2,13,2024-12-30
527,NovaSaaS Cliente 00527,25478259000132,Medium,GO,4,30,2025-11-12
528,NovaSaaS Cliente 00528,26779437000123,Micro,SP,3,25,2025-11-28
529,NovaSaaS Cliente 00529,31667883000185,Small,SP,4,34,2024-11-23
530,NovaSaaS Cliente 00530,51294390000144,Small,GO,1,7,2025-06-05
531,NovaSaaS Cliente 00531,27172314000126,Small,PR,1,11,2025-04-01
532,NovaSaaS Cliente 00532,59970852000176,Large,PR,1,37,2025-03-09
533,NovaSaaS Cliente 00533,60214670000168,Small,GO,3,35,2024-03-15
534,NovaSaaS Cliente 00534,33534747000194,Medium,BA,1,16,2024-06-02
535,NovaSaaS Cliente 00535,84032614000188,Large,BA,4,17,2025-12-24
536,NovaSaaS Cliente 00536,70083969000171,Small,SP,3,8,2024-06-27
537,NovaSaaS Cliente 00537,16376418000124,Large,SC,5,4,2025-04-21
538,NovaSaaS Cliente 00538,21922691000153,Small,MG,5,3,2025-10-28
539,NovaSaaS Cliente 00539,62917506000120,Large,SC,2,1,2025-03-16
540,NovaSaaS Cliente 00540,77639355000158,Small,SC,2,2,2024-06-06
541,NovaSaaS Cliente 00541,63589640000191,Small,SP,1,15,2025-09-20
542,NovaSaaS Cliente 00542,62619013000110,Small,RJ,4,26,2024-01-24
543,NovaSaaS Cliente 00543,79191828000187,Micro,MG,3,26,2025-06-12
544,NovaSaaS Cliente 00544,17518512000157,Small,PR,2,28,2024-07-13
545,NovaSaaS Cliente 00545,52277587000123,Large,SP,4,26,2025-04-13
546,NovaSaaS Cliente 00546,34848344000186,Medium,GO,1,27,2024-12-17
547,NovaSaaS Cliente 00547,45252964000157,Micro,RJ,2,16,2025-02-20
548,NovaSaaS Cliente 00548,79939284000149,Small,PR,2,13,2024-10-06
549,NovaSaaS Cliente 00549,90209459000154,Micro,RS,1,18,2025-01-21
550,NovaSaaS Cliente 00550,98718102000123,Micro,BA,5,32,2025-11-15
551,NovaSaaS Cliente 00551,89931487000120,Large,RJ,4,22,2025-08-27
552,NovaSaaS Cliente 00552,83183496000168,Small,SP,3,34,2024-11-01
553,NovaSaaS Cliente 00553,60358178000188,Small,SP,4,14,2025-11-19
554,NovaSaaS Cliente 00554,67665006000171,Small,SP,1,25,2025-10-11
555,NovaSaaS Cliente 00555,77888529000184,Micro,SP,2,26,2025-04-03
556,NovaSaaS Cliente 00556,30892807000185,Micro,SC,3,25,2025-03-10
557,NovaSaaS Cliente 00557,63011884000112,Medium,PR,2,5,2024-01-27
558,NovaSaaS Cliente 00558,92658349000178,Medium,SP,4,8,2025-01-18
559,NovaSaaS Cliente 00559,90243004000178,Enterprise,RS,3,25,2024-06-04
560,NovaSaaS Cliente 00560,41096210000141,Medium,SP,2,35,2024-04-27
561,NovaSaaS Cliente 00561,34882834000146,Small,GO,2,20,2025-09-19
562,NovaSaaS Cliente 00562,13129800000176,Medium,SC,4,4,2024-07-17
563,NovaSaaS Cliente 00563,77712714000197,Large,SC,1,35,2025-03-25
564,NovaSaaS Cliente 00564,59553147000197,Medium,SP,5,33,2025-09-25
565,NovaSaaS Cliente 00565,28889563000152,Enterprise,PR,1,33,2025-03-13
566,NovaSaaS Cliente 00566,80422921000180,Medium,MG,1,17,2025-07-24
567,NovaSaaS Cliente 00567,79631400000151,Large,DF,5,26,2025-07-20
568,NovaSaaS Cliente 00568,16576686000187,Micro,SP,2,4,2024-11-23
569,NovaSaaS Cliente 00569,44330021000167,Medium,MG,2,2,2025-11-04
570,NovaSaaS Cliente 00570,21995454000193,Small,PE,2,3,2025-10-26
571,NovaSaaS Cliente 00571,33108843000198,Small,PR,1,18,2024-09-03
572,NovaSaaS Cliente 00572,74386687000139,Medium,SC,3,40,2025-08-21
573,NovaSaaS Cliente 00573,43262131000197,Enterprise,GO,4,3,2024-05-13
574,NovaSaaS Cliente 00574,63443482000171,Enterprise,RJ,1,23,2024-03-22
575,NovaSaaS Cliente 00575,65134262000131,Small,SP,4,31,2025-01-22
576,NovaSaaS Cliente 00576,21920411000110,Medium,GO,1,18,2025-03-18
577,NovaSaaS Cliente 00577,46446255000170,Medium,SP,5,3,2025-03-02
578,NovaSaaS Cliente 00578,37139705000129,Small,PE,4,38,2025-08-06
579,NovaSaaS Cliente 00579,44983618000130,Micro,SP,5,36,2024-10-12
580,NovaSaaS Cliente 00580,49147557000159,Micro,SP,5,19,2025-08-13
581,NovaSaaS Cliente 00581,34515349000112,Medium,RJ,5,34,2025-10-21
582,NovaSaaS Cliente 00582,19162673000147,Small,CE,6,34,2024-03-07
583,NovaSaaS Cliente 00583,25964034000181,Enterprise,SP,5,27,2024-11-24
584,NovaSaaS Cliente 00584,24840662000112,Small,SP,5,35,2024-06-13
585,NovaSaaS Cliente 00585,65741609000165,Enterprise,SP,1,28,2025-04-24
586,NovaSaaS Cliente 00586,70469530000124,Small,SP,4,31,2024-10-28
587,NovaSaaS Cliente 00587,71254805000186,Medium,SP,3,5,2024-07-24
588,NovaSaaS Cliente 00588,64430149000144,Micro,GO,6,4,2024-07-02
589,NovaSaaS Cliente 00589,83091008000122,Small,RS,4,7,2024-09-16
590,NovaSaaS Cliente 00590,75143823000133,Medium,RJ,1,39,2024-03-20
591,NovaSaaS Cliente 00591,89005160000122,Large,SP,1,17,2024-03-17
592,NovaSaaS Cliente 00592,56517390000145,Medium,SP,2,26,2025-04-04
593,NovaSaaS Cliente 00593,53750169000144,Micro,RJ,3,23,2025-11-20
594,NovaSaaS Cliente 00594,13368747000186,Small,RJ,4,17,2025-01-05
595,NovaSaaS Cliente 00595,58043267000163,Micro,GO,1,29,2025-11-08
596,NovaSaaS Cliente 00596,56977872000157,Micro,SP,1,31,2024-04-23
597,NovaSaaS Cliente 00597,64575529000147,Medium,MG,2,39,2025-12-12
598,NovaSaaS Cliente 00598,21791947000112,Medium,RS,5,3,2025-03-04
599,NovaSaaS Cliente 00599,58597111000126,Medium,RJ,2,15,2025-06-27
600,NovaSaaS Cliente 00600,50862906000163,Large,PE,1,8,2024-02-15
601,NovaSaaS Cliente 00601,63637838000124,Medium,BA,3,22,2025-03-17
602,NovaSaaS Cliente 00602,69449506000193,Medium,SP,1,28,2024-10-07
603,NovaSaaS Cliente 00603,42528106000120,Micro,CE,4,8,2025-10-18
604,NovaSaaS Cliente 00604,55364775000164,Micro,RJ,5,26,2025-08-02
605,NovaSaaS Cliente 00605,45558803000163,Medium,SP,1,3,2025-09-23
606,NovaSaaS Cliente 00606,78894093000161,Large,RS,5,21,2025-10-12
607,NovaSaaS Cliente 00607,81678132000122,Micro,BA,4,39,2025-06-10
608,NovaSaaS Cliente 00608,36364725000159,Small,SP,1,27,2024-06-28
609,NovaSaaS Cliente 00609,33359134000198,Medium,RJ,1,32,2024-07-25
610,NovaSaaS Cliente 00610,71049078000146,Micro,GO,1,38,2025-09-20
611,NovaSaaS Cliente 00611,79661457000197,Small,RS,1,21,2025-03-15
612,NovaSaaS Cliente 00612,10977894000159,Large,PR,2,6,2025-10-13
613,NovaSaaS Cliente 00613,48469237000177,Medium,PR,5,24,2025-08-04
614,NovaSaaS Cliente 00614,37695778000138,Micro,SC,1,14,2025-03-19
615,NovaSaaS Cliente 00615,78986840000189,Large,RS,6,39,2024-04-21
616,NovaSaaS Cliente 00616,22918665000164,Small,SP,3,12,2025-12-18
617,NovaSaaS Cliente 00617,80042184000124,Large,RJ,3,22,2024-06-26
618,NovaSaaS Cliente 00618,69526594000197,Small,PR,4,38,2024-06-28
619,NovaSaaS Cliente 00619,85863660000127,Small,BA,5,30,2024-04-16
620,NovaSaaS Cliente 00620,99121900000141,Small,BA,6,8,2024-02-20
621,NovaSaaS Cliente 00621,52889960000135,Micro,SC,1,35,2024-10-01
622,NovaSaaS Cliente 00622,72947033000121,Large,SC,2,15,2025-09-08
623,NovaSaaS Cliente 00623,73896483000114,Micro,RJ,1,29,2025-09-24
624,NovaSaaS Cliente 00624,86011591000139,Micro,PE,1,37,2024-12-24
625,NovaSaaS Cliente 00625,56631265000130,Small,GO,1,40,2024-08-18
626,NovaSaaS Cliente 00626,19688296000112,Medium,CE,4,27,2024-09-10
627,NovaSaaS Cliente 00627,98142664000122,Medium,CE,1,30,2025-11-02
628,NovaSaaS Cliente 00628,15115360000155,Enterprise,GO,5,2,2024-02-10
629,NovaSaaS Cliente 00629,96613704000117,Small,SP,4,39,2024-02-11
630,NovaSaaS Cliente 00630,32982240000159,Small,PR,2,39,2024-02-17
631,NovaSaaS Cliente 00631,54323552000122,Micro,PR,2,9,2025-10-11
632,NovaSaaS Cliente 00632,95559534000141,Small,PR,4,3,2024-03-07
633,NovaSaaS Cliente 00633,70899447000150,Enterprise,CE,1,38,2025-11-19
634,NovaSaaS Cliente 00634,62700520000190,Medium,RJ,2,21,2024-05-14
635,NovaSaaS Cliente 00635,39330356000182,Small,SP,1,8,2025-02-04
636,NovaSaaS Cliente 00636,36316543000138,Small,SP,1,10,2025-12-10
637,NovaSaaS Cliente 00637,12949989000140,Large,SP,3,27,2024-03-25
638,NovaSaaS Cliente 00638,62769899000166,Small,MG,1,26,2024-07-24
639,NovaSaaS Cliente 00639,48709113000141,Micro,SP,2,25,2025-06-15
640,NovaSaaS Cliente 00640,30187107000190,Small,SP,4,12,2025-08-20
641,NovaSaaS Cliente 00641,44579270000137,Micro,MG,3,31,2025-10-25
642,NovaSaaS Cliente 00642,94684797000166,Micro,SC,2,33,2024-01-15
643,NovaSaaS Cliente 00643,86356009000144,Micro,SC,1,2,2025-07-21
644,NovaSaaS Cliente 00644,48736656000174,Small,SP,1,23,2024-08-23
645,NovaSaaS Cliente 00645,98195771000180,Medium,DF,3,28,2025-02-11
646,NovaSaaS Cliente 00646,51590599000163,Small,SP,2,13,2025-10-24
647,NovaSaaS Cliente 00647,41422768000150,Small,RS,5,28,2025-10-21
648,NovaSaaS Cliente 00648,44912854000118,Enterprise,CE,1,35,2024-05-15
649,NovaSaaS Cliente 00649,88715500000122,Medium,CE,5,36,2024-12-10
650,NovaSaaS Cliente 00650,34097927000132,Small,PR,1,32,2024-07-26
651,NovaSaaS Cliente 00651,29989248000154,Small,SP,2,29,2025-03-25
652,NovaSaaS Cliente 00652,96449258000139,Large,PE,5,20,2025-08-27
653,NovaSaaS Cliente 00653,76084200000175,Micro,SC,5,4,2024-08-20
654,NovaSaaS Cliente 00654,78740272000165,Small,PE,3,20,2024-03-29
655,NovaSaaS Cliente 00655,76626135000177,Large,MG,1,32,2024-02-17
656,NovaSaaS Cliente 00656,71461661000159,Small,GO,3,19,2024-02-08
657,NovaSaaS Cliente 00657,18212316000155,Medium,GO,5,38,2024-09-24
658,NovaSaaS Cliente 00658,77831095000140,Small,BA,1,22,2025-12-07
659,NovaSaaS Cliente 00659,32402970000162,Medium,GO,1,1,2024-07-03
660,NovaSaaS Cliente 00660,21916473000173,Small,MG,3,35,2024-10-22
661,NovaSaaS Cliente 00661,98470268000153,Micro,SP,4,18,2025-05-08
662,NovaSaaS Cliente 00662,12507740000134,Small,RS,3,3,2025-04-25
663,NovaSaaS Cliente 00663,12847248000150,Micro,RS,1,28,2024-07-16
664,NovaSaaS Cliente 00664,37892127000178,Large,PR,5,16,2024-04-02
665,NovaSaaS Cliente 00665,85978184000148,Small,SP,5,32,2024-04-24
666,NovaSaaS Cliente 00666,98014969000150,Small,SC,4,31,2024-06-09
667,NovaSaaS Cliente 00667,20667494000190,Medium,SP,1,38,2024-03-03
668,NovaSaaS Cliente 00668,45589584000188,Medium,BA,1,39,2024-12-02
669,NovaSaaS Cliente 00669,76087163000193,Small,GO,3,31,2025-04-17
670,NovaSaaS Cliente 00670,68097541000162,Small,SP,5,7,2025-05-08
