subscription_id,customer_id,plan_id,start_date,cancel_date,subscription_status,discount_pct,net_monthly_price
535,535,4,2025-12-24,,Active,0.0,1499.9
536,536,2,2024-06-27,,Active,0.15,212.42
537,537,4,2025-04-21,,Active,0.15,1274.92
538,538,2,2025-10-28,,Active,0.0,249.9
539,539,3,2025-03-16,,Active,0.0,599.9
540,540,1,2024-06-06,,Active,0.0,99.9
541,541,2,2025-09-20,,Active,0.0,249.9
542,542,2,2024-01-24,,Active,0.0,249.9
543,543,1,2025-06-12,2025-09-13,Cancelled,0.05,94.9
544,544,2,2024-07-13,,Active,0.1,224.91
545,545,3,2025-04-13,,Active,0.0,599.9
546,546,3,2024-12-17,,Active,0.0,599.9
547,547,1,2025-02-20,,Active,0.0,99.9
548,548,3,2024-10-06,,Active,0.05,569.9
549,549,1,2025-01-21,,Active,0.0,99.9
550,550,1,2025-11-15,,Active,0.0,99.9
551,551,2,2025-08-27,,Active,0.0,249.9
552,552,2,2024-11-01,,Active,0.0,249.9
553,553,2,2025-11-19,,Active,0.05,237.4
554,554,2,2025-10-11,,Active,0.0,249.9
555,555,2,2025-04-03,,Active,0.0,249.9
556,556,1,2025-03-10,2025-12-13,Cancelled,0.05,94.9
557,557,2,2024-01-27,,Active,0.05,237.4
558,558,2,2025-01-18,,Active,0.0,249.9
559,559,3,2024-06-04,2025-04-29,Cancelled,0.15,509.92
560,560,3,2024-04-27,2024-10-03,Cancelled,0.05,569.9
561,561,2,2025-09-19,,Active,0.1,224.91
562,562,3,2024-07-17,,Active,0.15,509.92
563,563,4,2025-03-25,,Active,0.05,1424.9
564,564,3,2025-09-25,,Active,0.0,599.9
565,565,4,2025-03-13,,Active,0.05,1424.9
566,566,2,2025-07-24,,Active,0.0,249.9
567,567,3,2025-07-20,,Active,0.0,599.9
568,568,2,2024-11-23,2025-07-04,Cancelled,0.0,249.9
569,569,4,2025-11-04,,Active,0.0,1499.9
570,570,2,2025-10-26,,Active,0.0,249.9
571,571,1,2024-09-03,,Active,0.05,94.9
572,572,2,2025-08-21,,Active,0.2,199.92
573,573,4,2024-05-13,,Active,0.05,1424.9
574,574,3,2024-03-22,,Active,0.0,599.9
575,575,2,2025-01-22,,Active,0.15,212.42
576,576,2,2025-03-18,2025-06-12,Cancelled,0.2,199.92
577,577,2,2025-03-02,,Active,0.0,249.9
578,578,2,2025-08-06,,Active,0.15,212.42
579,579,3,2024-10-12,,Active,0.1,539.91
580,580,2,2025-08-13,,Active,0.0,249.9
581,581,2,2025-10-21,,Active,0.0,249.9
582,582,2,2024-03-07,,Active,0.1,224.91
583,583,4,2024-11-24,,Active,0.2,1199.92
584,584,2,2024-06-13,,Active,0.0,249.9
585,585,4,2025-04-24,,Active,0.15,1274.92
586,586,2,2024-10-28,,Active,0.0,249.9
587,587,2,2024-07-24,2025-10-13,Cancelled,0.05,237.4
588,588,1,2024-07-02,,Active,0.05,94.9
589,589,3,2024-09-16,,Active,0.0,599.9
590,590,3,2024-03-20,,Active,0.0,599.9
591,591,2,2024-03-17,2024-05-18,Cancelled,0.0,249.9
592,592,2,2025-04-04,,Active,0.0,249.9
593,593,3,2025-11-20,,Active,0.0,599.9
594,594,2,2025-01-05,,Active,0.05,237.4
595,595,1,2025-11-08,,Active,0.0,99.9
596,596,1,2024-04-23,2025-12-12,Cancelled,0.0,99.9
597,597,4,2025-12-12,,Active,0.0,1499.9
598,598,3,2025-03-04,,Active,0.05,569.9
599,599,3,2025-06-27,,Active,0.15,509.92
600,600,3,2024-02-15,,Active,0.05,569.9
601,601,3,2025-03-17,,Active,0.0,599.9
602,602,3,2024-10-07,2025-02-01,Cancelled,0.0,599.9
603,603,2,2025-10-18,,Active,0.1,224.91
604,604,3,2025-08-02,,Active,0.05,569.9
605,605,3,2025-09-23,,Active,0.0,599.9
606,606,3,2025-10-12,,Active,0.1,539.91
607,607,1,2025-06-10,,Active,0.0,99.9
608,608,2,2024-06-28,2025-07-19,Cancelled,0.0,249.9
609,609,2,2024-07-25,,Active,0.05,237.4
610,610,1,2025-09-20,,Active,0.0,99.9
611,611,2,2025-03-15,,Active,0.0,249.9
612,612,3,2025-10-13,,Active,0.1,539.91
613,613,3,2025-08-04,,Active,0.0,599.9
614,614,1,2025-03-19,,Active,0.0,99.9
615,615,3,2024-04-21,,Active,0.0,599.9
616,616,1,2025-12-18,,Active,0.05,94.9
617,617,4,2024-06-26,,Active,0.2,1199.92
618,618,2,2024-06-28,,Active,0.05,237.4
619,619,2,2024-04-16,2025-05-10,Cancelled,0.2,199.92
620,620,2,2024-02-20,,Active,0.15,212.42
621,621,1,2024-10-01,,Active,0.15,84.92
622,622,4,2025-09-08,,Active,0.0,1499.9
623,623,3,2025-09-24,,Active,0.05,569.9
624,624,2,2024-12-24,,Active,0.05,237.4
625,625,1,2024-08-18,,Active,0.0,99.9
626,626,3,2024-09-10,,Active,0.0,599.9
627,627,2,2025-11-02,,Active,0.2,199.92
628,628,2,2024-02-10,,Active,0.0,249.9
629,629,1,2024-02-11,2024-11-10,Cancelled,0.15,84.92
630,630,1,2024-02-17,2025-06-09,Cancelled,0.0,99.9
631,631,1,2025-10-11,,Active,0.0,99.9
632,632,2,2024-03-07,,Active,0.0,249.9
633,633,3,2025-11-19,,Active,0.1,539.91
634,634,3,2024-05-14,,Active,0.0,599.9
635,635,3,2025-02-04,,Active,0.1,539.91
636,636,2,2025-12-10,,Active,0.1,224.91
637,637,3,2024-03-25,,Active,0.0,599.9
638,638,2,2024-07-24,,Active,0.0,249.9
639,639,1,2025-06-15,,Active,0.05,94.9
640,640,2,2025-08-20,,Active,0.1,224.91
641,641,1,2025-10-25,,Active,0.1,89.91
642,642,2,2024-01-15,,Active,0.05,237.4
643,643,2,2025-07-21,,Active,0.1,224.91
644,644,3,2024-08-23,,Active,0.2,479.92
645,645,3,2025-02-11,,Active,0.0,599.9
646,646,2,2025-10-24,,Active,0.0,249.9
647,647,2,2025-10-21,,Active,0.0,249.9
648,648,4,2024-05-15,,Active,0.0,1499.9
649,649,2,2024-12-10,,Active,0.0,249.9
650,650,4,2024-07-26,,Active,0.15,1274.92
651,651,3,2025-03-25,,Active,0.05,569.9
652,652,3,2025-08-27,,Active,0.1,539.91
653,653,1,2024-08-20,,Active,0.2,79.92
654,654,1,2024-03-29,,Active,0.0,99.9
655,655,4,2024-02-17,,Active,0.1,1349.91
656,656,1,2024-02-08,2024-09-27,Cancelled,0.1,89.91
657,657,2,2024-09-24,2025-05-04,Cancelled,0.0,249.9
658,658,2,2025-12-07,,Active,0.0,249.9
659,659,3,2024-07-03,,Active,0.0,599.9
660,660,3,2024-10-22,2025-08-29,Cancelled,0.1,539.91
661,661,2,2025-05-08,,Active,0.2,199.92
662,662,2,2025-04-25,,Active,0.0,249.9
663,663,1,2024-07-16,,Active,0.05,94.9
664,664,4,2024-04-02,,Active,0.0,1499.9
665,665,1,2024-04-24,,Active,0.1,89.91
666,666,2,2024-06-09,,Active,0.0,249.9
667,667,4,2024-03-03,,Active,0.0,1499.9
668,668,3,2024-12-02,,Active,0.2,479.92
669,669,2,2025-04-17,,Active,0.0,249.9
670,670,2,2025-05-08,,Active,0.05,237.4
671,671,4,2025-10-26,,Active,0.0,1499.9
672,672,2,2024-08-02,2025-03-05,Cancelled,0.0,249.9
673,673,2,2025-04-23,,Active,0.1,224.91
674,674,2,2025-10-08,,Active,0.15,212.42
675,675,3,2024-01-21,,Active,0.05,569.9
676,676,1,2025-07-25,,Active,0.0,99.9
677,677,2,2024-03-05,2024-07-09,Cancelled,0.15,212.42
678,678,2,2025-02-07,,Active,0.0,249.9
679,679,1,2025-08-30,,Active,0.1,89.91
680,680,4,2024-12-01,,Active,0.15,1274.92
681,681,1,2025-02-13,,Active,0.15,84.92
682,682,1,2025-03-28,,Active,0.1,89.91
683,683,1,2025-02-26,,Active,0.2,79.92
684,684,3,2025-06-18,,Active,0.15,509.92
685,685,3,2025-09-20,,Active,0.2,479.92
686,686,3,2024-04-08,,Active,0.0,599.9
687,687,2,2024-10-31,,Active,0.0,249.9
688,688,1,2025-09-15,,Active,0.2,79.92
689,689,2,2024-10-05,,Active,0.0,249.9
690,690,3,2024-12-23,,Active,0.05,569.9
691,691,2,2025-06-26,,Active,0.1,224.91
692,692,1,2025-11-14,,Active,0.0,99.9
693,693,2,2024-07-02,,Active,0.0,249.9
694,694,4,2025-11-29,,Active,0.0,1499.9
695,695,1,2025-06-02,,Active,0.0,99.9
696,696,2,2024-01-23,,Active,0.2,199.92
697,697,1,2025-09-21,,Active,0.0,99.9
698,698,2,2024-10-08,2025-03-26,Cancelled,0.0,249.9
699,699,2,2024-07-25,,Active,0.0,249.9
700,700,2,2025-01-19,,Active,0.0,249.9
701,701,2,2025-02-25,,Active,0.05,237.4
702,702,2,2025-01-29,2025-12-28,Cancelled,0.0,249.9
703,703,1,2024-02-10,,Active,0.0,99.9
704,704,2,2025-08-24,,Active,0.2,199.92
705,705,2,2024-09-06,,Active,0.05,237.4
706,706,2,2024-04-13,2024-06-26,Cancelled,0.0,249.9
707,707,2,2025-02-17,,Active,0.1,224.91
708,708,3,2025-03-31,,Active,0.0,599.9
709,709,2,2024-03-16,,Active,0.0,249.9
710,710,2,2025-11-20,,Active,0.0,249.9
711,711,1,2025-03-15,,Active,0.1,89.91
712,712,1,2025-12-29,,Active,0.0,99.9
713,713,1,2025-05-05,,Active,0.05,94.9
714,714,1,2024-01-08,,Active,0.05,94.9
715,715,3,2024-06-01,2024-08-20,Cancelled,0.0,599.9
716,716,1,2025-12-11,,Active,0.0,99.9
717,717,3,2025-02-13,,Active,0.0,599.9
718,718,3,2024-03-30,,Active,0.2,479.92
719,719,2,2024-02-24,,Active,0.05,237.4
720,720,3,2025-01-27,,Active,0.0,599.9
721,721,2,2025-03-10,,Active,0.1,224.91
722,722,1,2024-06-29,,Active,0.0,99.9
723,723,1,2024-05-22,2024-07-27,Cancelled,0.0,99.9
724,724,2,2025-03-19,,Active,0.0,249.9
725,725,3,2024-11-14,,Active,0.05,569.9
726,726,1,2024-01-28,,Active,0.0,99.9
727,727,1,2024-02-12,,Active,0.15,84.92
728,728,1,2024-06-23,,Active,0.0,99.9
729,729,2,2025-02-16,,Active,0.0,249.9
730,730,3,2024-08-07,,Active,0.05,569.9
731,731,1,2024-01-11,2024-03-04,Cancelled,0.2,79.92
732,732,1,2025-10-31,,Active,0.0,99.9
733,733,2,2025-05-21,,Active,0.05,237.4
734,734,3,2025-03-02,,Active,0.0,599.9
735,735,1,2024-06-27,,Active,0.0,99.9
736,736,3,2025-06-01,,Active,0.0,599.9
737,737,3,2025-11-22,,Active,0.0,599.9
738,738,1,2025-05-09,,Active,0.1,89.91
739,739,3,2024-08-04,2025-11-19,Cancelled,0.1,539.91
740,740,3,2024-10-13,2025-10-07,Cancelled,0.0,599.9
741,741,1,2025-11-10,,Active,0.05,94.9
742,742,3,2024-01-11,,Active,0.0,599.9
743,743,1,2024-06-10,2024-09-14,Cancelled,0.0,99.9
744,744,1,2024-03-19,,Active,0.0,99.9
745,745,4,2025-04-13,2025-07-24,Cancelled,0.0,1499.9
746,746,3,2024-12-01,,Active,0.0,599.9
747,747,3,2024-04-07,,Active,0.0,599.9
748,748,1,2025-11-19,,Active,0.0,99.9
749,749,1,2025-02-07,,Active,0.0,99.9
750,750,1,2024-06-30,,Active,0.0,99.9
751,751,2,2025-11-22,,Active,0.05,237.4
752,752,2,2025-05-25,,Active,0.0,249.9
753,753,2,2024-04-04,,Active,0.05,237.4
754,754,3,2025-08-27,,Active,0.1,539.91
755,755,1,2024-02-13,,Active,0.0,99.9
756,756,2,2025-10-24,,Active,0.0,249.9
757,757,1,2024-10-14,,Active,0.1,89.91
758,758,1,2024-08-02,2024-11-29,Cancelled,0.0,99.9
759,759,4,2024-02-09,,Active,0.05,1424.9
760,760,3,2025-11-11,,Active,0.05,569.9
761,761,2,2025-02-13,,Active,0.0,249.9
762,762,1,2025-03-20,,Active,0.05,94.9
763,763,3,2025-09-13,,Active,0.0,599.9
764,764,1,2025-01-06,,Active,0.0,99.9
765,765,1,2024-07-30,,Active,0.1,89.91
766,766,1,2025-07-23,,Active,0.15,84.92
767,767,2,2025-01-22,,Active,0.1,224.91
768,768,1,2024-06-23,2025-09-29,Cancelled,0.05,94.9
769,769,1,2025-09-09,,Active,0.0,99.9
770,770,4,2025-08-16,,Active,0.05,1424.9
771,771,1,2024-06-29,,Active,0.2,79.92
772,772,1,2025-04-20,,Active,0.15,84.92
773,773,4,2025-11-04,,Active,0.1,1349.91
774,774,2,2025-08-07,,Active,0.1,224.91
775,775,1,2024-05-25,,Active,0.0,99.9
776,776,2,2025-09-17,,Active,0.0,249.9
777,777,4,2024-02-11,,Active,0.05,1424.9
778,778,2,2025-03-27,,Active,0.0,249.9
779,779,2,2025-01-08,,Active,0.0,249.9
780,780,1,2024-01-27,2024-10-23,Cancelled,0.05,94.9
781,781,3,2025-06-14,,Active,0.15,509.92
782,782,1,2024-08-05,,Active,0.0,99.9
783,783,1,2025-09-15,,Active,0.0,99.9
784,784,2,2025-10-03,,Active,0.0,249.9
785,785,2,2025-03-07,,Active,0.1,224.91
786,786,1,2025-04-03,,Active,0.15,84.92
787,787,2,2024-02-08,2024-12-10,Cancelled,0.1,224.91
788,788,1,2025-10-12,,Active,0.0,99.9
789,789,3,2025-05-13,,Active,0.05,569.9
790,790,1,2024-10-08,,Active,0.0,99.9
791,791,2,2024-03-03,,Active,0.0,249.9
792,792,1,2025-01-03,,Active,0.1,89.91
793,793,1,2025-10-20,,Active,0.1,89.91
794,794,3,2025-09-22,,Active,0.05,569.9
795,795,2,2024-03-13,,Active,0.15,212.42
796,796,1,2025-07-11,,Active,0.0,99.9
797,797,2,2024-02-29,,Active,0.0,249.9
798,798,4,2024-10-02,,Active,0.0,1499.9
799,799,1,2024-11-22,,Active,0.2,79.92
800,800,2,2024-01-17,,Active,0.15,212.42
801,801,2,2024-04-10,,Active,0.15,212.42
802,802,3,2025-10-05,,Active,0.05,569.9
803,803,1,2025-04-05,,Active,0.2,79.92
804,804,2,2025-07-28,,Active,0.05,237.4
805,805,1,2025-02-21,,Active,0.0,99.9
806,806,4,2024-11-24,,Active,0.05,1424.9
807,807,2,2024-01-14,,Active,0.05,237.4
808,808,1,2025-02-03,2025-05-02,Cancelled,0.1,89.91
809,809,2,2025-07-17,,Active,0.0,249.9
810,810,4,2024-05-29,,Active,0.2,1199.92
811,811,1,2024-12-24,,Active,0.2,79.92
812,812,1,2024-10-28,,Active,0.1,89.91
813,813,3,2025-09-28,,Active,0.0,599.9
814,814,4,2024-04-29,,Active,0.0,1499.9
815,815,2,2024-03-17,,Active,0.2,199.92
816,816,1,2024-06-02,,Active,0.1,89.91
817,817,3,2024-04-24,,Active,0.0,599.9
818,818,4,2025-09-10,,Active,0.05,1424.9
819,819,2,2024-07-09,,Active,0.0,249.9
820,820,2,2024-09-21,,Active,0.1,224.91
821,821,2,2024-07-06,2025-09-29,Cancelled,0.0,249.9
822,822,3,2025-08-18,,Active,0.0,599.9
823,823,2,2025-04-30,,Active,0.0,249.9
824,824,1,2024-12-12,,Active,0.0,99.9
825,825,1,2025-08-07,,Active,0.2,79.92
826,826,3,2024-02-21,,Active,0.1,539.91
827,827,2,2025-05-10,,Active,0.0,249.9
828,828,1,2024-09-21,2025-10-20,Cancelled,0.0,99.9
829,829,1,2024-10-04,,Active,0.05,94.9
830,830,3,2024-04-25,,Active,0.15,509.92
831,831,2,2024-03-11,,Active,0.0,249.9
832,832,1,2025-05-22,,Active,0.05,94.9
833,833,4,2025-09-13,,Active,0.2,1199.92
834,834,1,2025-10-28,,Active,0.0,99.9
835,835,4,2024-06-27,,Active,0.1,1349.91
836,836,3,2025-07-11,,Active,0.0,599.9
837,837,1,2024-03-22,2025-01-27,Cancelled,0.0,99.9
838,838,2,2025-07-23,,Active,0.15,212.42
839,839,1,2025-02-17,,Active,0.2,79.92
840,840,2,2025-09-22,,Active,0.0,249.9
841,841,1,2024-02-19,,Active,0.05,94.9
842,842,3,2025-07-21,,Active,0.1,539.91
843,843,4,2024-12-07,,Active,0.15,1274.92
844,844,3,2025-02-19,,Active,0.05,569.9
845,845,2,2025-01-28,,Active,0.1,224.91
846,846,1,2025-06-06,2025-12-21,Cancelled,0.1,89.91
847,847,2,2025-03-13,2025-05-15,Cancelled,0.0,249.9
848,848,2,2024-10-31,,Active,0.0,249.9
849,849,1,2024-11-14,,Active,0.15,84.92
850,850,1,2024-02-21,,Active,0.2,79.92
851,851,1,2025-06-13,,Active,0.0,99.9
852,852,3,2025-05-30,,Active,0.1,539.91
853,853,2,2025-02-18,,Active,0.0,249.9
854,854,1,2025-06-11,,Active,0.1,89.91
855,855,3,2024-07-15,,Active,0.0,599.9
856,856,4,2024-06-12,,Active,0.2,1199.92
857,857,1,2025-11-07,,Active,0.1,89.91
858,858,2,2025-11-28,,Active,0.1,224.91
859,859,1,2025-09-15,,Active,0.0,99.9
860,860,1,2024-02-08,,Active,0.0,99.9
861,861,1,2025-02-05,,Active,0.05,94.9
862,862,1,2025-06-21,,Active,0.0,99.9
863,863,1,2024-01-28,2024-07-25,Cancelled,0.0,99.9
864,864,2,2025-12-08,,Active,0.15,212.42
865,865,3,2025-07-29,,Active,0.0,599.9
866,866,1,2024-08-13,2025-04-03,Cancelled,0.0,99.9
867,867,2,2025-01-05,,Active,0.15,212.42
868,868,1,2025-10-29,,Active,0.05,94.9
869,869,2,2025-09-16,,Active,0.0,249.9
870,870,3,2025-08-27,,Active,0.1,539.91
871,871,3,2025-12-20,,Active,0.0,599.9
872,872,3,2025-06-27,,Active,0.0,599.9
873,873,4,2025-11-14,,Active,0.0,1499.9
874,874,4,2025-11-28,,Active,0.0,1499.9
875,875,4,2024-01-15,,Active,0.15,1274.92
876,876,4,2025-04-23,,Active,0.2,1199.92
877,877,1,2024-09-01,,Active,0.0,99.9
878,878,1,2024-12-27,,Active,0.15,84.92
879,879,2,2024-05-02,,Active,0.1,224.91
880,880,1,2025-05-08,,Active,0.0,99.9
881,881,1,2025-09-02,,Active,0.0,99.9
882,882,4,2024-10-28,,Active,0.0,1499.9
883,883,2,2025-05-25,,Active,0.0,249.9
884,884,2,2024-08-25,,Active,0.0,249.9
885,885,1,2025-07-01,,Active,0.0,99.9
886,886,1,2024-03-01,,Active,0.05,94.9
887,887,1,2025-10-05,,Active,0.0,99.9
888,888,4,2024-10-03,,Active,0.0,1499.9
889,889,3,2025-01-04,2025-06-16,Cancelled,0.0,599.9
890,890,2,2025-08-10,,Active,0.05,237.4
891,891,1,2024-01-22,,Active,0.0,99.9
892,892,2,2025-11-22,,Active,0.0,249.9
893,893,2,2025-03-25,,Active,0.05,237.4
894,894,3,2025-12-13,,Active,0.0,599.9
895,895,2,2025-02-06,,Active,0.0,249.9
896,896,1,2024-05-30,,Active,0.0,99.9
897,897,4,2025-03-01,,Active,0.2,1199.92
898,898,1,2025-02-21,2025-12-19,Cancelled,0.05,94.9
899,899,3,2025-11-04,,Active,0.1,539.91
900,900,2,2025-02-24,,Active,0.15,212.42
901,901,1,2024-10-23,,Active,0.05,94.9
902,902,4,2024-05-08,,Active,0.0,1499.9
903,903,1,2024-08-26,,Active,0.15,84.92
904,904,2,2025-03-01,,Active,0.0,249.9
905,905,3,2024-09-26,2025-10-07,Cancelled,0.0,599.9
906,906,3,2024-09-22,,Active,0.0,599.9
907,907,4,2024-01-11,,Active,0.0,1499.9
908,908,4,2025-11-19,,Active,0.1,1349.91
909,909,3,2025-09-03,,Active,0.0,599.9
910,910,1,2024-07-05,,Active,0.05,94.9
911,911,2,2024-04-10,,Active,0.05,237.4
912,912,2,2025-09-02,,Active,0.2,199.92
913,913,1,2025-09-03,,Active,0.0,99.9
914,914,2,2025-10-17,,Active,0.0,249.9
915,915,4,2025-02-04,,Active,0.1,1349.91
916,916,4,2025-06-21,,Active,0.0,1499.9
917,917,4,2025-06-17,,Active,0.0,1499.9
918,918,2,2024-06-05,2025-06-08,Cancelled,0.0,249.9
919,919,2,2025-01-18,,Active,0.0,249.9
920,920,4,2024-07-09,,Active,0.0,1499.9
921,921,1,2025-07-05,,Active,0.1,89.91
922,922,1,2025-12-10,,Active,0.0,99.9
923,923,3,2024-02-25,,Active,0.05,569.9
924,924,1,2024-02-25,,Active,0.0,99.9
925,925,4,2024-07-12,,Active,0.0,1499.9
926,926,1,2024-03-26,2025-05-29,Cancelled,0.05,94.9
927,927,4,2024-01-07,,Active,0.2,1199.92
928,928,2,2025-12-16,,Active,0.05,237.4
929,929,2,2025-03-01,,Active,0.15,212.42
930,930,1,2025-07-21,,Active,0.0,99.9
931,931,1,2025-02-17,,Active,0.0,99.9
932,932,2,2025-06-29,,Active,0.0,249.9
933,933,2,2025-05-16,,Active,0.05,237.4
934,934,3,2024-04-27,,Active,0.1,539.91
935,935,2,2024-04-19,,Active,0.05,237.4
936,936,1,2024-12-23,,Active,0.15,84.92
937,937,2,2024-09-28,,Active,0.0,249.9
938,938,1,2025-09-06,,Active,0.05,94.9
939,939,2,2024-08-11,,Active,0.0,249.9
940,940,1,2024-08-28,,Active,0.0,99.9
941,941,4,2025-01-21,,Active,0.0,1499.9
942,942,2,2024-05-20,,Active,0.1,224.91
943,943,2,2025-09-19,,Active,0.15,212.42
944,944,1,2024-01-09,2024-02-27,Cancelled,0.05,94.9
945,945,2,2025-09-11,,Active,0.05,237.4
946,946,3,2025-03-31,,Active,0.2,479.92
947,947,1,2025-10-11,,Active,0.1,89.91
948,948,3,2024-08-02,,Active,0.0,599.9
949,949,1,2025-10-20,,Active,0.1,89.91
950,950,3,2025-09-23,,Active,0.0,599.9
951,951,3,2024-11-29,,Active,0.0,599.9
952,952,3,2024-07-26,,Active,0.2,479.92
953,953,3,2024-05-24,,Active,0.0,599.9
954,954,1,2024-04-20,2024-06-12,Cancelled,0.1,89.91
955,955,4,2025-03-02,,Active,0.05,1424.9
956,956,2,2025-12-03,,Active,0.1,224.91
957,957,2,2025-02-17,,Active,0.05,237.4
958,958,2,2025-12-06,,Active,0.1,224.91
959,959,4,2025-07-06,,Active,0.2,1199.92
960,960,3,2025-05-15,,Active,0.1,539.91
961,961,2,2025-06-13,,Active,0.0,249.9
962,962,1,2025-11-09,,Active,0.15,84.92
963,963,2,2025-09-19,,Active,0.0,249.9
964,964,3,2024-04-28,,Active,0.0,599.9
965,965,3,2025-03-03,,Active,0.15,509.92
966,966,1,2024-12-02,,Active,0.0,99.9
967,967,4,2025-10-04,,Active,0.0,1499.9
968,968,2,2024-05-29,,Active,0.05,237.4
969,969,2,2025-08-22,,Active,0.2,199.92
970,970,3,2024-12-15,,Active,0.15,509.92
971,971,3,2025-11-12,,Active,0.0,599.9
972,972,3,2025-08-01,,Active,0.1,539.91
973,973,2,2024-09-09,,Active,0.0,249.9
974,974,3,2025-09-09,,Active,0.0,599.9
975,975,3,2024-05-17,,Active,0.0,599.9
976,976,1,2024-01-04,2025-09-19,Cancelled,0.0,99.9
977,977,3,2025-01-05,,Active,0.2,479.92
978,978,3,2024-10-11,,Active,0.0,599.9
979,979,1,2024-04-01,2025-09-18,Cancelled,0.1,89.91
980,980,2,2025-12-27,,Active,0.0,249.9
981,981,3,2024-01-29,,Active,0.0,599.9
982,982,4,2025-03-06,,Active,0.05,1424.9
983,983,4,2024-07-09,,Active,0.0,1499.9
984,984,2,2024-08-04,2025-12-23,Cancelled,0.0,249.9
985,985,2,2024-06-03,,Active,0.0,249.9
986,986,2,2024-10-11,,Active,0.0,249.9
987,987,1,2025-05-02,,Active,0.15,84.92
988,988,2,2024-08-23,,Active,0.0,249.9
989,989,2,2025-06-11,,Active,0.05,237.4
990,990,3,2024-11-23,,Active,0.0,599.9
991,991,2,2025-07-27,,Active,0.1,224.91
992,992,2,2024-11-20,2025-09-12,Cancelled,0.1,224.91
993,993,4,2024-09-24,,Active,0.0,1499.9
994,994,3,2025-01-05,,Active,0.0,599.9
995,995,3,2025-05-16,,Active,0.0,599.9
996,996,3,2024-12-05,,Active,0.15,509.92
997,997,2,2025-10-24,,Active,0.05,237.4
998,998,2,2025-01-12,,Active,0.0,249.9
999,999,2,2024-08-04,,Active,0.1,224.91
1000,1000,2,2024-01-21,,Active,0.1,224.91
1001,1001,3,2024-10-13,,Active,0.0,599.9
1002,1002,2,2024-02-09,,Active,0.0,249.9
1003,1003,3,2024-01-27,2024-07-01,Cancelled,0.0,599.9
1004,1004,2,2024-09-28,,Active,0.0,249.9
1005,1005,1,2024-07-31,,Active,0.15,84.92
1006,1006,2,2025-10-08,,Active,0.1,224.91
1007,1007,2,2025-06-17,,Active,0.15,212.42
1008,1008,2,2025-08-01,,Active,0.05,237.4
1009,1009,3,2025-02-02,,Active,0.1,539.91
1010,1010,1,2024-03-21,2024-06-16,Cancelled,0.0,99.9
1011,1011,2,2025-09-14,,Active,0.0,249.9
1012,1012,1,2024-12-27,,Active,0.0,99.9
1013,1013,2,2024-11-09,,Active,0.0,249.9
1014,1014,1,2025-03-17,,Active,0.0,99.9
1015,1015,1,2024-04-29,,Active,0.05,94.9
1016,1016,3,2024-12-17,,Active,0.0,599.9
1017,1017,3,2025-03-18,,Active,0.0,599.9
1018,1018,1,2025-05-24,2025-11-11,Cancelled,0.0,99.9
1019,1019,3,2024-12-31,,Active,0.15,509.92
1020,1020,1,2025-12-29,,Active,0.0,99.9
1021,1021,4,2025-12-24,,Active,0.0,1499.9
1022,1022,2,2024-03-11,,Active,0.05,237.4
1023,1023,1,2024-03-01,,Active,0.0,99.9
1024,1024,2,2025-01-11,,Active,0.0,249.9
1025,1025,1,2025-08-28,,Active,0.0,99.9
1026,1026,4,2025-01-09,,Active,0.2,1199.92
1027,1027,3,2024-06-07,,Active,0.0,599.9
1028,1028,2,2025-02-15,,Active,0.05,237.4
1029,1029,1,2025-11-20,,Active,0.0,99.9
1030,1030,2,2024-05-02,,Active,0.1,224.91
1031,1031,4,2024-11-21,,Active,0.05,1424.9
1032,1032,1,2025-04-11,,Active,0.2,79.92
1033,1033,3,2024-10-14,,Active,0.2,479.92
1034,1034,3,2024-02-02,,Active,0.2,479.92
1035,1035,4,2025-05-04,,Active,0.0,1499.9
1036,1036,1,2025-06-25,,Active,0.05,94.9
1037,1037,1,2025-04-23,,Active,0.1,89.91
1038,1038,2,2025-04-29,,Active,0.0,249.9
1039,1039,2,2025-04-25,,Active,0.0,249.9
1040,1040,2,2024-08-29,,Active,0.0,249.9
1041,1041,1,2024-01-13,,Active,0.15,84.92
1042,1042,4,2025-12-23,,Active,0.1,1349.91
1043,1043,2,2024-05-29,,Active,0.1,224.91
1044,1044,4,2025-08-28,,Active,0.0,1499.9
1045,1045,4,2025-01-30,,Active,0.1,1349.91
1046,1046,4,2025-01-29,,Active,0.0,1499.9
1047,1047,3,2024-01-16,,Active,0.2,479.92
1048,1048,3,2025-12-25,,Active,0.0,599.9
1049,1049,3,2025-01-21,,Active,0.1,539.91
1050,1050,2,2025-08-29,,Active,0.2,199.92
1051,1051,1,2025-07-22,,Active,0.0,99.9
1052,1052,2,2024-04-10,,Active,0.0,249.9
1053,1053,2,2025-11-23,,Active,0.0,249.9
1054,1054,1,2025-03-08,,Active,0.0,99.9
1055,1055,1,2024-05-15,,Active,0.05,94.9
1056,1056,2,2025-02-28,,Active,0.2,199.92
1057,1057,1,2025-03-26,,Active,0.15,84.92
1058,1058,3,2025-04-22,,Active,0.2,479.92
1059,1059,2,2024-08-23,,Active,0.0,249.9
1060,1060,1,2025-11-18,,Active,0.0,99.9
1061,1061,2,2024-06-22,,Active,0.0,249.9
1062,1062,1,2024-12-25,,Active,0.05,94.9
1063,1063,3,2025-09-05,,Active,0.1,539.91
1064,1064,3,2024-02-26,,Active,0.1,539.91
